,AAPL,JNJ,JPM,MSFT,XOM,CASH
2022-10-19,0.062415257,0.4,0.4,0.027390355,0.08757008,0.022624312
2022-10-20,0.062446676,0.4,0.4,0.0344199,0.08078782,0.022345597
2022-10-21,0.06212539,0.39590564,0.4,0.03307249,0.08690528,0.0219912
2022-10-24,0.080233395,0.3485075,0.4,0.03482723,0.11834391,0.01808797
2022-10-25,0.089775056,0.25285742,0.4,0.047028888,0.19441755,0.015921082
2022-10-26,0.07792742,0.118589155,0.4,0.057450544,0.33111936,0.01491353
2022-10-27,0.0731,0.034528162,0.4,0.073853105,0.4,0.018518733
2022-10-28,0.07777239,0.02224589,0.4,0.083620004,0.4,0.016361717
2022-10-31,0.06303171,0.01892216,0.4,0.10322087,0.4,0.014825264
2022-11-01,0.06292906,0.018304463,0.4,0.10317835,0.4,0.015588131
2022-11-02,0.076075,0.01906409,0.4,0.08905714,0.4,0.015803766
2022-11-03,0.07818833,0.022708163,0.4,0.081747144,0.4,0.01735636
2022-11-04,0.08936569,0.024776738,0.4,0.06979359,0.4,0.016063975
2022-11-07,0.10552903,0.026895482,0.4,0.055232465,0.4,0.012343018
2022-11-08,0.108129494,0.0291327,0.4,0.05181464,0.4,0.010923165
2022-11-09,0.10648337,0.030759161,0.4,0.052410442,0.4,0.010347029
2022-11-10,0.09828347,0.039451737,0.4,0.050287038,0.4,0.011977758
2022-11-11,0.095033936,0.040429227,0.4,0.054693423,0.4,0.009843409
2022-11-14,0.092133634,0.036842648,0.4,0.05969188,0.4,0.011331834
2022-11-15,0.08893916,0.033843722,0.4,0.065383255,0.4,0.0118338615
2022-11-16,0.081182465,0.03383486,0.4,0.07275942,0.4,0.012223256
2022-11-17,0.08442295,0.03501097,0.4,0.06763923,0.4,0.012926847
2022-11-18,0.08524684,0.031756803,0.4,0.070684254,0.4,0.012312103
2022-11-21,0.09547712,0.028322427,0.4,0.06432314,0.4,0.011877314
2022-11-22,0.10318453,0.028283099,0.4,0.05733295,0.4,0.011199425
2022-11-23,0.11090144,0.025396205,0.4,0.053590667,0.4,0.010111688
2022-11-25,0.11885878,0.023630092,0.4,0.04745822,0.4,0.010052907
2022-11-28,0.12814592,0.022306131,0.4,0.04002703,0.4,0.009520927
2022-11-29,0.14017148,0.026296122,0.38322395,0.04007919,0.4,0.010229269
2022-11-30,0.19847652,0.028797196,0.32633236,0.036413673,0.4,0.009980254
2022-12-01,0.23501797,0.028624395,0.28422213,0.043759428,0.4,0.008376084
2022-12-02,0.28627533,0.03122112,0.2187757,0.05475728,0.4,0.008970559
2022-12-05,0.36725008,0.032627642,0.13419841,0.056353275,0.4,0.009570588
2022-12-06,0.4,0.04400791,0.06835786,0.07562677,0.4,0.012007461
2022-12-07,0.4,0.057978157,0.046220124,0.08183133,0.4,0.013970391
2022-12-08,0.4,0.06928224,0.034608148,0.08291555,0.4,0.013194061
2022-12-09,0.4,0.07567578,0.037692,0.07338473,0.4,0.013247495
2022-12-12,0.4,0.088163376,0.035119087,0.058722153,0.4,0.017995385
2022-12-13,0.4,0.08744536,0.041491777,0.054582156,0.4,0.0164807
2022-12-14,0.4,0.07939766,0.051155694,0.052436974,0.4,0.017009668
2022-12-15,0.4,0.07951914,0.05570982,0.047499754,0.4,0.017271286
2022-12-16,0.38298586,0.09676139,0.050933305,0.048535105,0.4,0.020784335
2022-12-19,0.36027303,0.12479683,0.041710403,0.046823293,0.4,0.02639644
2022-12-20,0.3626927,0.13271746,0.031392187,0.045395285,0.4,0.027802365
2022-12-21,0.36710998,0.12834024,0.03050377,0.04560491,0.4,0.028441083
2022-12-22,0.3668366,0.11918642,0.034938246,0.051895764,0.4,0.027142953
2022-12-23,0.33609465,0.13883972,0.030939702,0.0593786,0.4,0.034747314
2022-12-27,0.30888662,0.15212445,0.038463578,0.065529905,0.4,0.034995463
2022-12-28,0.26440957,0.17511457,0.053451274,0.06886482,0.4,0.038159754
2022-12-29,0.22634366,0.21715443,0.05414945,0.061173256,0.4,0.041179202
2022-12-30,0.17222452,0.2688444,0.06573039,0.05495266,0.4,0.038248032
2023-01-03,0.11404319,0.3162754,0.080988705,0.045092497,0.4,0.043600228
2023-01-04,0.09586078,0.3740625,0.05536094,0.03556794,0.4,0.039147828
2023-01-05,0.09930283,0.39135894,0.028362041,0.04010472,0.4,0.04087147
2023-01-06,0.09799599,0.38451236,0.025391594,0.043801945,0.4,0.048298113
2023-01-09,0.110160366,0.3573897,0.030159462,0.05686205,0.4,0.045428433
2023-01-10,0.10041908,0.34910277,0.039516255,0.05633812,0.4,0.054623783
2023-01-11,0.1065652,0.33092225,0.052266765,0.05371394,0.4,0.056531865
2023-01-12,0.105233625,0.2949521,0.093729444,0.053377334,0.4,0.0527075
2023-01-13,0.0967025,0.22017765,0.18299907,0.051200215,0.4,0.048920553
2023-01-17,0.09466655,0.10292822,0.3245848,0.04036853,0.4,0.03745189
2023-01-18,0.061904218,0.073328964,0.4,0.047680184,0.3913633,0.02572333
2023-01-19,0.04636436,0.10169677,0.4,0.06857911,0.3603077,0.023052063
2023-01-20,0.04932106,0.13068907,0.4,0.07686363,0.31632388,0.026802348
2023-01-23,0.055190198,0.16685113,0.4,0.07916441,0.27897915,0.01981512
2023-01-24,0.0736974,0.20641364,0.4,0.076699175,0.22665913,0.016530652
2023-01-25,0.09029853,0.2722942,0.4,0.07117701,0.15100983,0.015220442
2023-01-26,0.094919674,0.3678247,0.4,0.049066193,0.07224834,0.015941089
2023-01-27,0.099388085,0.4,0.4,0.042631086,0.046016876,0.0119639505
2023-01-30,0.10912744,0.4,0.4,0.04310811,0.03588866,0.011875791
2023-01-31,0.11528165,0.4,0.4,0.042169537,0.029163657,0.013385153
2023-02-01,0.11502443,0.4,0.4,0.036231864,0.03557623,0.0131674735
2023-02-02,0.11181086,0.4,0.4,0.03548224,0.04025559,0.012451311
2023-02-03,0.103313684,0.4,0.4,0.034324553,0.049240503,0.013121262
2023-02-06,0.112792216,0.4,0.4,0.030128382,0.041829005,0.015250394
2023-02-07,0.12290713,0.4,0.4,0.023699252,0.03626547,0.017128147
2023-02-08,0.11778453,0.4,0.4,0.022733796,0.044671476,0.014810199
2023-02-09,0.114651896,0.4,0.4,0.023897601,0.046703648,0.014746854
2023-02-10,0.11053378,0.4,0.4,0.030087247,0.0441068,0.015272172
2023-02-13,0.103405796,0.4,0.4,0.033830583,0.04969542,0.013068204
2023-02-14,0.09558535,0.4,0.4,0.035397444,0.05775952,0.011257682
2023-02-15,0.09427714,0.4,0.4,0.032859463,0.061471816,0.011391579
2023-02-16,0.098866746,0.4,0.4,0.03485118,0.05407904,0.012203039
2023-02-17,0.09997579,0.4,0.4,0.04014431,0.044964865,0.014915037
2023-02-21,0.10244969,0.4,0.4,0.026862344,0.049724583,0.020963382
2023-02-22,0.10146675,0.4,0.4,0.022766748,0.050547045,0.025219452
2023-02-23,0.101962425,0.4,0.4,0.019772736,0.049329977,0.02893486
2023-02-24,0.10227804,0.4,0.4,0.015567946,0.052598383,0.029555628
2023-02-27,0.10511411,0.4,0.4,0.01287294,0.05052819,0.031484753
2023-02-28,0.10478844,0.4,0.4,0.013470401,0.04989814,0.031843018
2023-03-01,0.10684064,0.4,0.4,0.013531151,0.04718318,0.032445032
2023-03-02,0.10438797,0.4,0.4,0.015064553,0.048285965,0.03226151
2023-03-03,0.09659856,0.4,0.4,0.018228317,0.057095718,0.028077405
2023-03-06,0.09399187,0.4,0.4,0.02023045,0.06065117,0.025126515
2023-03-07,0.09120447,0.4,0.4,0.029090367,0.057388384,0.022316776
2023-03-08,0.09297902,0.4,0.4,0.038747765,0.0470789,0.021194309
2023-03-09,0.102875814,0.4,0.4,0.038251713,0.038234916,0.020637559
2023-03-10,0.09526128,0.4,0.4,0.047729477,0.035358015,0.021651221
2023-03-13,0.105548896,0.4,0.4,0.03134579,0.040146377,0.022958936
2023-03-14,0.09470106,0.4,0.4,0.033427656,0.049610283,0.022260997
2023-03-15,0.09871542,0.4,0.4,0.027166795,0.05354215,0.020575639
2023-03-16,0.0866801,0.4,0.4,0.035970002,0.056953166,0.020396736
2023-03-17,0.089655064,0.4,0.4,0.033122152,0.059455466,0.017767318
2023-03-20,0.08494785,0.4,0.4,0.040596228,0.05744194,0.017013988
2023-03-21,0.08424838,0.4,0.4,0.043568615,0.053940207,0.018242795
2023-03-22,0.084781006,0.4,0.4,0.043409687,0.05473247,0.017076835
2023-03-23,0.08574924,0.4,0.4,0.056259472,0.041162394,0.016828893
2023-03-24,0.08292968,0.4,0.4,0.05954431,0.04091846,0.016607558
2023-03-27,0.07791478,0.4,0.4,0.065920256,0.039670944,0.016494019
2023-03-28,0.08273052,0.4,0.4,0.053795606,0.047467224,0.016006654
2023-03-29,0.07611638,0.4,0.4,0.053809624,0.054322682,0.01575131
2023-03-30,0.06659157,0.4,0.4,0.06180381,0.056496758,0.015107857
2023-03-31,0.059963167,0.4,0.4,0.07177586,0.054085914,0.014175057
2023-04-03,0.05797362,0.4,0.4,0.073297374,0.055353153,0.013375856
2023-04-04,0.047020104,0.4,0.4,0.08058297,0.05898259,0.013414339
2023-04-05,0.03858945,0.4,0.4,0.08609695,0.06123079,0.014082811
2023-04-06,0.032827053,0.4,0.4,0.07280717,0.077601716,0.016764062
2023-04-10,0.028228905,0.4,0.4,0.065984614,0.089798175,0.015988303
2023-04-11,0.029663367,0.4,0.4,0.05293852,0.10068044,0.01671767
2023-04-12,0.025360025,0.4,0.4,0.04095363,0.1135668,0.020119542
2023-04-13,0.021102611,0.4,0.4,0.036128245,0.11974912,0.023020025
2023-04-14,0.017502021,0.4,0.4,0.036759436,0.12330414,0.022434402
2023-04-17,0.03721064,0.36236137,0.4,0.02732474,0.15100794,0.02209532
2023-04-18,0.0412238,0.32227758,0.4,0.02799326,0.18486857,0.023636773
2023-04-19,0.050368838,0.26591974,0.4,0.033990495,0.2282148,0.021506114
2023-04-20,0.051745508,0.17961623,0.4,0.03721222,0.3085548,0.02287124
2023-04-21,0.04668048,0.091235645,0.4,0.0374685,0.4,0.024615375
2023-04-24,0.05948643,0.063446455,0.4,0.05762644,0.4,0.019440671
2023-04-25,0.06541471,0.048406437,0.4,0.06615351,0.4,0.020025343
2023-04-26,0.05123469,0.04869248,0.4,0.07649083,0.4,0.023582004
2023-04-27,0.03480878,0.07634031,0.4,0.0687838,0.4,0.020067113
2023-04-28,0.03683812,0.082214504,0.4,0.06519847,0.4,0.015748898
2023-05-01,0.042666163,0.075864896,0.4,0.06754873,0.4,0.013920209
2023-05-02,0.06823804,0.060093775,0.4,0.057303682,0.4,0.014364496
2023-05-03,0.074222974,0.05875782,0.4,0.05124427,0.4,0.015774941
2023-05-04,0.06610136,0.06832289,0.4,0.04637126,0.4,0.019204495
2023-05-05,0.060941704,0.08182181,0.4,0.037744556,0.4,0.019491931
2023-05-08,0.067512736,0.06870932,0.4,0.04571798,0.4,0.018059958
2023-05-09,0.07001912,0.059383336,0.4,0.050578117,0.4,0.020019423
2023-05-10,0.06592166,0.0640183,0.4,0.046848442,0.4,0.023211593
2023-05-11,0.060047682,0.071045265,0.4,0.04502906,0.4,0.023877995
2023-05-12,0.0571034,0.07515333,0.4,0.041499242,0.4,0.026244035
2023-05-15,0.044099975,0.08986149,0.4,0.03767653,0.4,0.028362002
2023-05-16,0.043043766,0.09750477,0.4,0.031800225,0.4,0.027651234
2023-05-17,0.03530409,0.10846518,0.4,0.02748286,0.4,0.02874787
2023-05-18,0.047880728,0.10080338,0.4,0.026720745,0.4,0.02459514
2023-05-19,0.044527274,0.10053341,0.4,0.031256817,0.4,0.0236825
2023-05-22,0.037993148,0.10410939,0.4,0.034174465,0.4,0.023722991
2023-05-23,0.029283788,0.11713188,0.4,0.030186603,0.4,0.023397723
